review,sentiment
akşam filmi izledik film berbat ötesi film oynayan oyuncular korkmuyordu soğukanlıydılar korkalım yaşında çocuğa dakika elektrik çarpıyor çocuğa bişey olmuyor babası gelip önemli bişey sadece elektrik çarpmış diyor soğukanlı dfilm kopuk korkutucu berbat sadece gürültüyle rahatsız ediyorlar lütfen izleyip bunlara prim vermeyin salak koymasın,Very Bad
filmi nezaman bakabilcez 1eylul simdi aydayiz yokk yerde bulamiyorumm bulabilirim,Very Bad
sadece efekti reklamlar çıkınca televizyonun sesi birden yükselir aynı vererek insanları korkutmaya çalışan film zaman kaybı sinemada izlemiştim gidipte izlemeyin boşuna,Very Bad
para yetmez kötü uçan etkilenmedi oyuncu yetersiz film dabbe çalıntı okadar yapamaz sadece günah defter,Very Bad
internetten yorumlara baktım gittim hayatimda izlediğim berbat filmlerden konu saçma oyunculuk kötü pişman oldum gittigin hâlde söylüyorum,Very Bad
sadece kategorisi korku film filmde korku öğesi gerilmiyorsunuz olacak ezberinizde müzik kesildi kesinlikle jumpscare çıkacak diyorsunuz jumpscare arkadaşlarınızı korku filmi izliycez çağırıp izlerseniz saatiniz boşa gider arkadaşlarınızdan bacı minimum aile değerlerine küfür yersiniz haberiniz,Very Bad
film baya berbat izlerken korkmadım mezar sahnesi berbat sadece sonu güzel kortuğum sahne tane yada yokta hafif korkmusumdur düzgün korku sahnesi oyuncula sakin siccin berbat dabbe serisi korku izlenecek film dabbe serisi konu güzel kötü başta anlaman görünen adam büyü yapar hocalar ihanete uğrar yada ihanet yapar filmin başında olay verir filmin ortada sonda ordaki kişiler meydana cikar konular güzel heyecanlı korku korktuğum film hasan karacadag filmleri dab6e özellikle dabbe mail yakında çıkar gidin gerçek korkuyu tadın,Very Bad
cacık filmde klişe,Very Bad
yıldız oyuncusu olmasa kimsenin suratına bakmayacağı vasatın altında yanı venedik manzaraları berbat senaryolu film esas şaşırtıcı isebaşkalarının hayatı başyapıtın sahibinin rezalete imza attığıdır filme gideceğinize venedik belgesel izleyin zamanınızı verimli değerlendirmiş olursunuz,Very Bad
rezalet film olmuş oyuncu kadrosuna yazık,Very Bad
merak ediyorsanız oturun evinizde dvdsini izleyin zaman para kaybı,Very Bad
kötü klise hikaye felaket komedi,Very Bad
cameron diaz artik sevimli degil oyunculuklar kotu senaryo kotu mesaj amac komedi bitti film televizyonda izlemek icin vakit harcanmayacak film,Very Bad
filmi baştan sona izlewyip bitirmek vermek zorunda kaldım film türlü bitmek bilmedi nedense bitsede bende sinemanın kötü örneklerini izlemekten kurtulsam dualar ettim,Very Bad
filmi izlemeden oyuncu kadrosuna baktığımda berbat oyunculukları film beklemiyordum gerçekten kötü,Very Bad
değerlendirmeye alıp yazmaya izlemeyin izlettirmeyin film berbat ötesi filmlere tepki çekilmiş,Very Bad
kelime rezalet arkadaşım sürpriz yapıp bilet almış şahan denilen osurmayla geğirmeyle film çektiğini zanneden idüğü belirsiz kişinin filmini izlememiştim haram zehir zıkkım tipler dünya para kazanırlar türkiye sakın gidip paranızı zamanınızı boşa harcamayın tipi metin akpınardan araklamış,Very Bad
filmi açılış gününde izlememe aklıma buraya yazacak doğru düzgün gelmiyor harika filmlerle dolu oscar sezonunun ortasında olsak filmi izledikten sinemadan uzun süre boyunca soğudum doğrusu yüzden uzun süredir eleştiri yazamıyordum öncelikle filmin konusuna değinecek olursam varsa karakter sempati duymamız gereken türlü duyamadığımız kayhan okul arkadaşlarıyla yıllar görüşmek buluşma yemeğine gider okul yıllığına arkadaşlarının yazdığı kötü şeyleri görür kayhan niyetinden vazgeçer yıllığına kötü yazan herkesten intikam almaya başlar konu açıldı şahan gökbakar filmleri hakkındaki görüşlerimden bahsedeyim ilginçtir şahan gökbakar kadarki filminden nefret etmedim evet filmlerin birinin olmadığını kabul ediyorum filmlerden birisine televizyonda denk geldiğim zaman atarım aklımda kalmadan kapatırım izle unut türünde idare ederler filmlerin birinin gişe rekorları kırmasına anlam veremediğimi söylemeliyim işin asıl sıkıcı tarafı şahan yarattığı filmlerin suyunu çıkarmaya çalışan filmlerden geliyor örneğin cumali ceber çektiği kötü filmlerin canımı sıkmamış şahan yeni filmi kayhan epey sinirlerime dokundu yüzden film hakkında söyleyecek bulamadığım direk filmin önemli yanını yanlış yapıldığını açıklamaya çalışacağım karakter şahan canlandırdığı celal osman karakterleri olmazsa gerçekçi sayılırdı şahan seviyesine recep ivedik karakteri çıktığı zaman epey absürt aykırı kişilik olduğundan büyük dikkat çekti tiplemeler şahan çapında anlaşılır kayhan anlamıyorum kayhan şahan canlandırdığı açık itici karakterdi filmin tamamını kayhan birlikte geçiriyoruz karakterin ağzından çıkan kelimeye inanmadım kayhan ekrandan olmasını istedim olmazsa recep ivedik filminde recep hayatında yaşadığı sorunları görüp karakter gerçekçi yansıtılmaya çalışılmıştı şahan seviyesinde filmdeyse kayhan özelliği kişiliğin çevreden geldiğini çocukluğunu öğrenemiyoruz normalde tarz filmde istemenin fazla olduğunun farkındayım filmin ortasında kayhan çocukluğuna flashback görüyoruz flashback hikayeyi etkilemiyor kayhan filmin adamı olmaktan ziyade kötü adamıydı hikaye olmazsa cumali ceber belli hikayesi recep ivedik filmini copy paste yapmış olmasına filmin konusu kayhan intikam alması iken film konuyu unutuveriyor saat boyunca kayhan arkadaşı takılmasını izliyoruz dakikaya geldiğimiz zamanda film doğru hikayem diyor filmin başından hazırladığı intikam hikayesini dakikalık montaja sığdırmaya çalışıyor öylece bitiveriyor recep ivedik filminde devam filmi potansiyel varken kayhan sırf para kazanmak yapılmış izlenimi uyandırıyor şakalar filmin canımı canımı sıkan tarafı buydu filmde şakaya gülmedim filmdeki şakaların iticiydi mantıksızdı işin yoktu salon konuda benimle aynı fikirde değildi dediğim filme açılış gününde gittim salonun tamamı doluydu kayhan epey sıralardan izledim film boyunca salon gülmekten yıkıldı bağırarak gülmekten koltukları debelemeye salonda etrafımı çevreleyen dolby sistemine filmde söylenen kelimelerin büyük kısmını duyamadım olduğunda arkamda oturan keşke olmasaydı güzel yerlerinde veriyorlar dedi filmden zevk aldıkları seyirci sevindim gerçekten recep ivedik filmleri sırasında güldüğüm yerler kayhan işin resmen suyunu çıkarmış yılların itici karakterlerden birisinin sıradan insanların canını yakmasını izleyip sadece gelişme hakkında tekrarlayan şakaları izlemek istiyorsanız kayhan tatmin edecektir başka söyleyebilirim bilmiyorum saydığım dışında film hakkında yanlıştı şahan filmleri canınızı sıkmıyorsa filmin sıkacağına kesin eminim komedi filmi izlemek istiyorsanız ölümlü dünya arif filmlere destek olun günün sonunda filmi cumali ceber kötü bulup bulmadığımı bilmiyorum cumali ceber başlı başına sinemaya hakaret epey yakın kesin tavsiyem filmi geçmeniz filmin kötü yanları senaryonun olmaması itici umursamayacağınız karakter zayıf espri anlayışı gereksiz birbirinden klişe karakterler toplam puan,Very Bad
vasat recep ivedik cakmasi degil filme vereceginiz parayla gidin kahve icin iyidir,Very Bad
inanın yazacak bişey bulamıyorum komik konu amaç filmlerin gerekli tepkiyi alması lütfen gitmeyin insanlarla dalga geçmelerini engelleyelim adamın filmine gitmek aslaa,Very Bad
yorumların kısmına bakarsanız filme gidilsin yazılmış bilinçli yancı yorumları görürsünüz adamlar sahte hesap şahan para tuttuğu gurup bilemem lakin gerçek izleyenlerin yahut tuzağa gelenlerin yorumlarını okuyunca gerçekleri buluyorsunuz şahan bitmedi sümüğün kakan pisliğin mide bulandırıcı zaman kaybı filmden çıkınca hissiyatınızı tarif etmek gerekir internetten telefonu sipariş edip kutuyu açınca hıyar karşılaşan dayı aynı,Very Bad
sinemaya yorumlardan gitmemiştim netflix izleyinde dayana bildim birtane tebessüm insanda para verip izle deseler katlanamam sanırım malesef karakter olmamış,Very Bad
iğrenç ötesiydi filmin yarısını ettik verilince arkamıza bakmadan çıktık rezalet film olamaz yazık para vakit kaybı,Very Bad
hayatımda gittiğim saçma iğrenç flim çıktım çıkmak yarıyı beklemediğim film uğraşsan kötü yapamazdın vereceğiniz parayı bağış yapın,Very Bad
aşırı kötü netflix yayınlamış anlamadık zaman kaybı izlemeyin birde karakter yazmak zorunlu filme kelime yeter berbat,Very Bad
fazla dayanabildim kapattım rezil film kesinlikle izlemeyin vaktinize yazık,Very Bad
gerçekten berbat film filmdeki güzel bitmesi zamanınıza yazık bilirsiniz tabi,Very Bad
berbatt kötü alişmişiz recep ivedike saçma sapan çıkarıyor beğenmemiştir,Very Bad
film fragmanda gorduklerininizden ibaret kelime berbat hayatımda izlediğim iğrenç filmdi ilki patlak sokaklardi ikincisi lanet film,Very Bad
allahım şahan gökbakar hayatımdan saat çaldı resmen film olabilir verdiğim paraya acıdım,Very Bad
salak saçma yapmacik film rezalet ötesi dakika izledim katlanamadım zamanınızı boşa harcamayın değmez,Very Bad
tavsiye etmiyorum sacma olmus sadece yerde komik noktalar harici begenmedim paraniza zamaniniza yazik,Very Bad
filmi yazık günah yaptığın film film yazık yazık yazık iğrenç çokçok,Very Bad
gercekten şahan gökbakardan beklenmeyen filmdi belirli amacı sıradan cekilmis film olmuş hayal krıklığı buyuk acıkcası sadece film cekilmek icin oynanmş,Very Bad
film güzel değildi arkadaş izlemeye gittik üçümüz fikirdir berbat film bence filmi çekmeyecektir espiri denilecek iğrençlik küfür oldukça fazla yüzden sınırı getirilmiş,Very Bad
iğrenç ötesi film sakın gitmeyin adam komedyen gidipte adama para kazandırmaya adam akıllı film çeksin sahnesini ayıklasan gerisi tvlerde akşam çıkan basit filmlere benziyor,Very Bad
butun bayat klise sözler filmde arkadaslar yemin ederim tavsiye etmiyorum filmi izleyeceginize once izlediginiz filme gitseniz mantikli komik degildi kisilik salonda kisi gulmezmi yemin ederim sinema salonu seansa girmedi kisilik salonda kisi kaldik filmin yarisinda cikti berbat film yemin ederim,Very Bad
recep ivedik filmleri celal ceren seyircisine güvenerek yapılmış para tuzağı gelsinler zengin olayım tadında film sıfır özenti tebessüm ettirmeyecek kesinlikle ömrünüz boyunca izlememeniz gereken film listesinde sıralara yerleştireceğiniz mideniz bulanırken gidip rahatça kusabileceğiniz mutlu anınızda gününüzü berbat edip verdiğiniz parayla saatlerce küfür ettirebilecek film,Very Bad
berbat filmdi kesinlikle tavsiye etmiyorum rezalet filmdi bosuna zamanimizida harcadık nefret ettimm,Very Bad
recep ivedik çakması berbat itici film baktim ciktim kafayla yazmislar kalitesiz film,Very Bad
hayatımda sinemaya gittiğime pişman olma sebebim filmdir sadece küfür argo kullanarak komedi oluşturmaya çalışılan rezalet sonuçlar çıkaran filmdi,Very Bad
hayatımda izlediğim iğrenç film hayatımda parama acıdım bunuda yaşattırdınız teşekkürler,Very Bad
hayatimda izledigim kotu filmlerden birtanesiydi dusuk butcede kalitesiz film recep ıvedik bolum boyunca ayni gomlek anlarim kayhan film boyunca ayni tshirt cekildi ailecek gidilecek filmde degil,Very Bad
berbat demek kalır filmi izledim galiba filmin replikleri facebookdandı iğrenç film şahan gökbakar oyuncu şarlatan oldugunu tekrar göstermiş salonun sında kayhan denen dandik oynadıgı izlemek zorunda kaldım yılmazın filmini izleyiyim dedim bucuk saate rezalettir,Very Bad
hayatımda düşük film izlemedim filmin araya girmesini beklemeden çıktım salondan şahsım filmine gitmeyi düşünmüyorum,Very Bad
film tavsiye etmem,Very Bad
rezalet suan sinemadayım gitmeyin elinizde suan bilet varsa çöpe atın bilet alıcaksanız paranızı hemen sinemanın önündeki langırta yatırın keyifli,Very Bad
hayatımda iğrenç film izlemedim filmde konu komedi mantık türk utandım iğrenç filmler türk sinema kalitesi aşağıya çekiliyor babamdan aldığım harçlık gittim babamın parayı kazanmak harcadığı saatlere üzülüyorum yazıklar,Very Bad
film çekeni para kazanırım salona koyanıdaaaa rezilsiniz yeminle rezilsiniz zaman para kaybı başka açıklaması insanları sömürmek çekilmiş saçma,Very Bad
berbat filmdi parasını zamanını harcamasın hayatımda iğrenç film izlememiştim dakika dayanabildim çıktım param boşa gitti,Very Bad
kötüydü olmamış gitmeyin gidin yemeginizi yiyin paraya hayatimda izledigim igrenc filimlerden biriydi,Very Bad
yorumu sinemadan yaziyorum dakika dayanabildim çıkiyorum hayatimda boktan esprisiz beleş film izlemedim sakın gitmeyin önermeyin yazık paranizi geçin vaktinize yazik vaktimiz kıymetli,Very Bad
kalitesiz filmdi tavsiye etmem yakışmamış filimler türk filimlerinin kalitesini düşürüyor seviyesi yerlerde yazık,Very Bad
hayatımda gittigim kötü film kesinlikle gitmeyin çook pişman olursunuz verdigim paraya acıdım,Very Bad
sakın gitmeyin șahan gökbakar gittim film zamanınızı paranızı boşuna vermeyin,Very Bad
hayal kırıklığı resmen espriler bayattı filmin yarısında çıkıp gitmeyi düşündük verdiğimiz paraya değmedi,Very Bad
bukadar rezalet film olamaz çocuklarımla güzel vakit geçirmek gittim harcanan paraya saate acıyorum sakın gitmeyin,Very Bad
kötü film salonun yarısı filmin dakikasında çıktı gitti bizde film arasında kaçtık resmen kötü film izlememiştim zamanlarda kötüydü,Very Bad
şahanın düşüşü arda turanın düşüşü bişey üçğncü dünya ülkesi komedyeni oldum delisi olmayacaksın hayatta,Very Bad
ızlemeye kalkıştığım kötü film berbat yapim insanlari nasil sömürürsünüz sakın gitmeyin hatayi yaptik yapmayin,Very Bad
dakika bekledim bişey izlemeye devam edebilirim durmadan bağıran karakter oyunculuk amatör berbat ötesi film tarafı salonu terk edebilmiş olmam,Very Bad
rezalet film zaman kaybı kadarki filmin yarısında dayamadım salondan çıktım sadece öküzün böğürmesinden başka,Very Bad
filmden gitdipte hoşlanmadığım yakın film arif arif azından insanlar sadece filmler olmasın çıkarılar güzel insanlara katan bişeyler film boşki kinci birinin intikam almasından bahsediyor espriler berbat film boyunca gülmedim yarıya girmemeyi düşündüm güzel kaldım şahan gökbakarı seviyorum filmden çıkardığım sonuç kötü filmlerede gitmek lazım filmlerin değerini bilmek,Very Bad
film hariç film kötü hemde kötü verdiğimiz paraya acıdım gerçektende yazik,Very Bad
hayatimda izledigim berbat film izledim diyemem dakikasinda ciktik filmden sakın gitmeyin,Very Bad
hayatımda izlediğim rezil film mimiklerim dahiii oynamadı haram zıkkım verdiğim para,Very Bad
rezil berbat heee höööö huuuu film olmuyor demekki midemiz bulandı ikinci yarıda bıraktık ömrümde üzüleceğim aklıma gelmezdi üzüldüm sadece yorum oldum başkalarının parası gitmesin,Very Bad
hatayla yapılmış film değerlendirmeye alıp yazmaya netflix filmi satın alıp servis etmesini anlamış değilim,Very Bad
recep ivedik yaptiniz tutuldu buda tesadufen actim basit taklitten ibaret film,Very Bad
gerçekten yorumu yazmadan sevgilime izletip zamanını çaldığım özür dileyip helallik istedim yazık zamanınıza arkadaşlar sakın izlemeyin cümle filmi anlatıyorum beyler toplanın allah belasını versin,Very Bad
film bitmeden salonun yarısı boşaldı dandik filmdi sevmediğim durum kötü filmde salondan çıkamamam fakir vesselam,Very Bad
izlicezspoiler spoiler spoiler spoiler spoiler spoiler spoiler,Very Bad
sonrasını anlatan zamanlı iran kürt yapımı film rollerde yılmaz erdoğan monica bellucci caner cindoruk belçim bilgin beren saat filmde almış bayağı seyretmeye değer düşündüm açtım filmi haydaaa türkçe kürtçe arapça anlamadım yazı kitapta vücut dili anlatır demişti yazar zaman patlat olum mısırları dedim film başladı zorlanıyorum filmi anlamak anlatamam bölük pörçük bitirdim filmi anlamadım film boyunca davudi kadın sesi kürtçe yada arapça şiir okuyor okunanları merak ettim yazılı seyredecem filmi buldum internetten başladım seyretmeye saçması kişilikler olmuş yılmaz erdoğan filmin kötü adamı saçlar fönlü yana taranmış sakal fönsüz sakal monica aşık filmdeki mina minanın şoförlüğünü yaparken arabada rujunu görüyor aşık garibim ruju kokluyor tadıyor dudağına bildiğin sürüyor mina siyah saçlı afet saçlı afet mina şairin karısı rolunde şair bildiğimiz caner cindoruk adam olmuş behrouz vassoughi iranlı aktör yazısız izlerken filmde yaşlı adamın anlamak yemin göbeğim çatladı anlamadım film yazılardan anlaşıldığı kötü adam minaya aşık aşık minaya söylüyor mina güzel askerlere dövdürüyor asker nerden çıktı hele kötü adam intikam uğruna iran islam devrimi olurken minayı şairi haksız yere hapse attırıyor arka fondan gelen müthiş anlamları yorumsuz hemen örnek verelim örümcek boyu örümcek sahne akvaryumda sevgili sevişiyor kötü adam seyrediyor belçim bilgin kötü oyuncudur arkadaş deneme çekimlerinde fark etmediniz yemin nenem katlar belçim hakkında yorum kelimeyle facia şairin arabasına giriyor belçimle beren ikisi fahişe rolünde arabada giderlerken amcanın rüzgar şarkısı çalıyor sebep bence filmin vurucu sahnesi hapisteyken kafada çuvallarla karı kocanın buluşması sevişmesi sonrasında kötü adamın devreye girerek şairi dışı bırakması minaya kocasıymış tecavüz doğan çocuk beren erkek belli sahne değişir dışarda ılık havası lapa lapa yağıyor şairin ağzı bantlı eller boşta ağzını açmayı akıl edememiş garibim arkada davudi şiirler okuyor süre sesler baktım gökten kaplumbağa yağıyor avuç büyüklüğünde alaka şair kaplumbağayla odasında ters çeviriyor kaplumbağayı anında nefesini tutuyor kaplumbağa çabasıyla düzleştiriyor şair nefessiz kalmaktan kurtuluyor sahnelerden ilerde şairin yaşlı haliyle beren aynı yatakta görüyoruz sevişiyorlar sırada hoop sahne değişir şair arabada direksiyon koltuğunda pencereden daan kafasını sokuyor içeriye atla burun buruna yemin ediyorum bişey boyunca atla birbirlerine bakıyorlar sürü saçmalık eleştirileri görseniz ödül almış film hayatımdan saati aldın yılmaz erdoğan yazıklar,Very Bad
film kötü korku filmlerine gitmiş eşime kalkalım dedim sonuna sabrettik filmde sadece dakikada birşeyler korku habire kasvetli konuşmalar film bende üstünden,Very Bad
hayatım berbat film saçma film para yetmez yinede bebek dabbe film çalıntı,Very Bad
film berbat ötesi oyunculuk saçma sapan aralara serpiştirilmiş görüntü efektleri bugüne neredeyse yabancı korku filmlerini izlemiş yanından geçemez vaktinize yazık siccin serisi seyretmedim dabbe serisi olabilir filmi sırf siccin anlayabilmek izledim yorumlarda devamı söyleniyordu izleyince yorumumu oraya yazarım,Very Bad
bence russell crowe tarihinde kara leke yorum yapmaya değmez ideal berbat film düşünmeden 10filmin anında harcanan emeğe acıdım,Very Bad
puan verenler uçmuşsunuz,Very Bad
cephe83 aynı fikirdeyim ridley scott yönetmenin ürün ortaya çıkarmasını beklerdim oyunculuklarda sydow haricinde kesinlikle değildi,Very Bad
filmi oldukça kötü sırf kovala ateş filmi senaryo hayatımda gördüğüm kötü senaryolardan birsi filmin kazandıracak paranızdan önemlisi zamanınıza yazık mesela hayatımın saatini kötü film yüzünden harcadım kafanız fazla çalışmıyorsa sadece birbirlerine ateş adamların binaları patlatan manyakların ninjalarla dağda savaşan sahnelerin saçma sapan aksiyon filmlerinden hoşlanıyorsanız buyurun izleyin gittiğim sıkılmıştım sinemaya gidiyim dedim şansa başka film yoktu girdim çıktığımda büyük pişmanlık duydum zamanım değerli kafamı saçmalıklarla meşgul etmek istemem diyen arkadaşlar sakın izlemeyin,Very Bad
berbat ötesi film burhan karakteriyle gülse birsel yarattığı gönüllere taht kuran engin günaydın türlü dikiş tutturamayarak berbat filme imza atmış patron mutlu istiyor filminden ilhan almaya çalışılarak saçma sapan karakterlerle bezenen film müsvettesi birbirinden kopuk sahneler tabakaya uymayan hikaye tarzıyla boşa vakit harcamak isteyenlere şiddetle tavsiye ediyorummm,Very Bad
iğrenç filim filim filmin bitişi sakın gitmeyin konusu,Very Bad
berbat ötesi film konu olmadan farklı ortaya çıkarılmak istenmiş kimseye tavsiye etmem,Very Bad
kötü kötü yetmezmiş yılmaz erdoğan adını anıp durması çekilmez kılmış filmi,Very Bad
dönemlerde izlediğim kötü filmlerden senaryo oyunculuklar tatmin edici klişelerle dolu cabası ucuz komedi yapmanın sırrı merak ediyorum,Very Bad
vasat ötesi hayatımda sıkıcı film izlemedim ağıııırrr yavaaaaşşşş ilerlemiyor anlaşılmıyor konu aksiyon romantizm yapılmış film düşünülmüş yapılmış anlayamadım,Very Bad
basit film geldi begenmedim sikici,Very Bad
hayatımda izlediğim saçma film açık söylüyorum gereksiz oyuncu topluluğu konusu,Very Bad
muziginin sesi konusulanlar anlasilmiyor basit aptallik nasil yapilabilir anlamak,Very Bad
berbat film oyuncularımızın paraları bitmiş arkdaslar film cevirelim ünlüyüz izleniriz halk aptal demişler para tuzagı berbar baska fılm açın pepeyi izleyin güzel cevrenızı akrabanızı uyarın gitmesinler bunlarda para kazanmasın,Very Bad
filmdeki komik sahne fragmana yerleştirilmiş film izlemekle zaman kaybetmeyin fragmana bakın yeter,Very Bad
izlerken melankolik hallere sokacak berbat,Very Bad
uzun zamandır sıkıcı film izlemedim dakikalık giriş yokmu aklına gelmişse gerçekten şaçma sapan film uğraşmışlar resmen,Very Bad
hikaye konuşmalar birbirinden alakasız karakterler arasında alaka spoiler genç karakter takımdan ayrılmak istediğin söylüyor operasyona gidiyor ölüveriyor güya duygusallık yaratılacaktı bruce önemli diyor bittin öldün yandın kahroldun inatla üstüne basıyor önemli bruce alakası belli filmin başında ayrılıyor aksiyon sahneleri anda bitiyor sylvester horozlanması saat sürüyor chuck norris yolda yürürken rastlıyorlar naber muhabetti geçiyor yalnız çalışırım lafı ağzından düşmüyor norris makineli tüfek tank patlatıyor sahnede bence arnold görünse terminatör vari silahını geri getirdim dese güzel olurdu film sopranos bitti filmi izlerken oyuncular düşündü,Very Bad
dalda ödüllük film düşünmüyorum zaman kaybı sadece fazlasıyla sıkıcı boktan film vakti buyursun gitsin,Very Bad
kitaptaki beyaz filmin alakası filmin sonu etkileyici film yapımcıları beyaz dişi yeniden yazmışlar berbat izlemeye değmez kitabı okusam iyiydi okudum filmin ödül almasınada şaşırdım filmi beğenenler kitabını okusaydı kesinlikle tutulmazdı,Very Bad
saçma film yemin ediyorum param boşa gitti güzel diyen insanlara inanmayın inandım salak filmden çıkalı saat saattir hayatı sorguluyorum kötü filme para verdiğim gibiydi,Very Bad
hayatım gördüm kötü film olmuş zaman kaybı rezillik para etmez boşş film sinemada canım sıkılmıştık sakın gitmeyin,Very Bad
izlediğim berbat korku filmi gülmekten kendimi alamadım yaptığım hataya düşüp zamanınızı çöpe atmayın,Very Bad
fragmanı ortaya koyduğu iddialara dayanarak yüksek beklentilerle gittiğimiz hayal kırıklığından ötesini hissettirmeyen film olmuş alper mestçi korku içerikli dizi filmlerini beğeniyle takip seyirci filmi olay örgüsü işleyiş sonuç ilişkisi yönünden başarısız bulduk serinin filmlerinin kalitesinden yola çıkarak izlemek isteyenlere tavsiye etmem film serinin başarılarına yakışmamış,Very Bad
spoiler spoiler spoiler spoiler spoiler spoiler,Very Bad
görüntü efektleri bizleri güldürmeye çalıştığınız teşekkür ederiz yorum yapan insanlar film izlememiş yada para satın alınmış,Very Bad
film sürükleyici olmuş 2018 kötü film sonu fragman numara film para etmez,Very Bad
filmin başından yarisini kaçırdım havasına girdim filmde konu direk olaylara giriyor konusuz manasız film vakit kaybi,Very Bad
arkadaşımla geldik sıkıldık valla yarıda bırakıp kalkmalık film olmuş konu anca bağrış çağrış keşke çizgi filme gitseydik korkardık,Very Bad
gecenin yarısı ulusal kanallarda düşük bütçeli havada uçan köpek balığı filmler vardır anlamı seviyede film hayatımdan çalınana saat dakika avukata vekalet vermeyi düşündüm,Very Bad
istanbul pendik cinema neomarinben yaşındayım kadın gişe çalışanı kimliğim olduğuna arkadaşlarımı filme almadı üzeri dedi asabi ters konuştu filme alınmadık şikayetçiyim,Very Bad
hayatımda saçma aptal film görmedim korku filmi izledim kanlı videolar belli düşük puanı vermek ödül midem bulandı zevk almadım filmden,Very Bad
kötü abartıldığının 1000 aşağısında rezalet film olmuş kurgu kötü konu kötü oyunu diğerlerinden ayıracak artısı izlemeyen boşuna para verip izlemesin,Very Bad
boyle sacmalik olamaz hayal kirikligi filmin konusu ciddi anlamda sacma sapan yorumlara gercekten kanmayin diger filmlere gore karar verip gitmeyin filmde miktarda ciglik makyaj fazlasiyla kopuk yikik film olmus,Very Bad
siccin serisi türkiye çekilmiş kaliteli korku serisi film diğerinden olurken hepsinden kötü olmuş,Very Bad
film kötü sakın para vermeyin korku filmlerini sürekli takip insanım durum kötü filmle karşılaşmadım filmde yerinden zıplatan korkunç anlar korkutucu kurgu olay bence kötü tavsiyem izlemeyin kötü,Very Bad
özetleyeyim filimde konu anlatımı neredeyse kıza bitti ölen adam anlatılmadı filimin sonunda ufak geçiştirme söylediler haricinde beğendiğim yarım yamalak camideki tübeye sahnesiydi haricinde filim gerçekten berbat olmuş dabbe serisinin yeni filminin çıkmasını gözle bekliyorum yaparsa hasan karacadağ yapar,Very Bad
acayip kötü filmin yarısında izleyici bizimle beraber çıkıp gitti kurgu efekt iğrenç kendimize türk halkı üzülüyorum konudan gerideyiz öner sorarsanız komedi filmi gitmenizi tavsiye ederim,Very Bad
filmi begenmedim konu bütünlüğü sıfır film karakterlerinin bazılarının konuyla alakasını çözemedim paranıza yazık gitmeyin,Very Bad
biçim film frangmanından başka asıl fılm arkadaş izliyebilicez,Very Bad
sadece sadece ingiltere kraliyet ailesinin ilgisini çekecek seveceği film sarayın dışındaki insanın filmi beğenmesi imkansız ödül almış kraliyet ailesi dışında kimsenin torpiliyle ödül alamazlardı filmin başında umut beklersiniz ortalarında bişey anlamadım dersiniz sonlarında yerde film biter sesinizi çıkarmadan yakın yoldan otoparka inmeye çalışırsınızçok film izlemişimdir 1000 yakın parama zamanıma acıdığım film internette izlemeyeceğim film ingiltere sarayı kültür edebiyatına meraklıysanız beğenebilirsiniz,Very Bad
hayatında film izlememiş biriysen beğenebilirsin zaman kaybı filme komşu esnaftan para toplanıp efekt yapılmış,Very Bad
rezalet kelime paranız vaktiniz çoksa gidin kalitesiz kızdım kendime millet bunlara layık mıyız kardeşim ayıptır günahtır,Very Bad
aldıkları parayı etmiyorlar zerre gülmedik yari dayanamayip ciktik filmden kazandıkları para milletin merak edip gitmesinden kurgu oyunculuk gösterilmemiş kisacasi vasat,Very Bad
filmi diziyi keyifle izledim maalesef olmamaliydi harcanan paraya yazik severlerin hemde film butcesine,Very Bad
gerçekten kötü kötü ikisinden beklenmedik film yahu film dediğin emek ister bunlarda çektikleri düğün dernek filmi yahu hafta oynanan diriliş ertuğrul dizisinde emek kesinlikle masraftan emekten kaçmışlar film sinemaya verdiğim para haram yazıklar,Very Bad
ayhan projede gerekirdi oynamadı bilmiyorum ahmet kural yannış murat çemçir yanlışa ortak anlamış değilim sezai karakteri projeye verirdi,Very Bad
hayatımda izlediğim kötü filmlerden biriydi ikiliyi tebrik ederim film komedi bence sevenleri hayal kırıklığı filmdi izlemekte serbest gülemedim allahtan cengiz bozkurt azıcıkta toparlamaya çalışmış,Very Bad
türk filmleri arasında kötü film diyebilirim şeytanın pabucu kötüydü yarım yıldız filme bence komedi filmlerini yapamıyoruz kişilerin filmine gitmem,Very Bad
kötü olmuş film beğenemedim olabilir kesinlikle espri namına bulamadım komiklik,Very Bad
arkadaslar yorum yazilacak film okdr kotuki bedava biletiniz ister kopundan cikmis sakin sakin gitmeyin sacma sapan film 1kere kahkaha atamadan cikarsiniz konumu konuda rezil bisey nasil hataya dustuk bizde anlamadik yaziklar,Very Bad
2kişi gittik 35tl para odedık yazık gunah devırde kolay kazanılmıyor para yemın edıyorum gelın bıgun bızle takılında makara yapılır ogretelım,Very Bad
olmamış oyunculuk desen kötü mekanlar yapılabilirdi sürükleyicilik desek kargaların belgeselini izlesem sürükleyici olurdu gereksiz film,Very Bad
filmin senaryosu çocuk büyütme rehberinin aynisi ısitip isitip izletiyorlar yazik yeni birsey üretmek,Very Bad
